tipo_ambiente;superficie_m2;tecnologia;lumenes_requeridos_lm
oficina;49,238;LED;39431,356
oficina;49,278;LED;44725,593
oficina;49,287;LED;49620,495
oficina;49,416;LED;42425,709
oficina;49,439;LED;41616,395
oficina;49,473;LED;54240,922
oficina;49,475;LED;41596,046
oficina;49,498;LED;41568,67
oficina;49,726;LED;28369,31
oficina;49,852;LED;43832,276
oficina;49,921;LED;40640,646
oficina;49,953;LED;47244,464
oficina;50,024;LED;42818,891
oficina;50,043;LED;39028,161
oficina;50,069;LED;51150,751
oficina;50,078;LED;47450,495
oficina;50,219;LED;54382,998
oficina;50,318;LED;44694,733
oficina;50,372;LED;52725,23
oficina;50,379;LED;50215,761
oficina;50,483;LED;52512,175
oficina;50,503;LED;44323,5
oficina;50,52;LED;39570,568
oficina;50,65;LED;43332,54
oficina;50,695;LED;40384,822
oficina;50,829;LED;44175,427
oficina;50,882;LED;55982,291
oficina;50,89;LED;30025,566
oficina;51,013;LED;54864,732
oficina;51,182;LED;48875,692
oficina;51,193;LED;47241,656
oficina;51,28;LED;49111,3
oficina;51,316;LED;66824,089
oficina;51,491;LED;60016,566
oficina;51,507;LED;44854,705
oficina;51,52;LED;42740,574
oficina;51,611;LED;36405,277
oficina;51,612;LED;37301,459
oficina;51,631;LED;34760,156
oficina;51,651;LED;38740,565
oficina;51,698;LED;36651,408
oficina;51,757;LED;38212,487
oficina;51,902;LED;45015,425
oficina;51,929;LED;44089,866
oficina;51,96;LED;44580,184
oficina;52,098;LED;55363,937
oficina;52,12;LED;69227,579
oficina;52,163;LED;39997,259
oficina;52,228;LED;47106,353
oficina;52,277;LED;50259,216
oficina;52,36;LED;59553,091
oficina;52,415;LED;45307,289
oficina;52,501;LED;65515,751
oficina;52,623;LED;45433,146
oficina;52,662;LED;50885,189
oficina;52,68;LED;36176,488
oficina;52,782;LED;42268,059
oficina;53,047;LED;35702,904
oficina;53,218;LED;53261,961
oficina;53,233;LED;61182,456
oficina;53,309;LED;42946,326
oficina;53,332;LED;63022,66
oficina;53,491;LED;34552,759
oficina;53,562;LED;40193,453
oficina;53,588;LED;43213,235
oficina;53,604;LED;60502,183
oficina;53,726;LED;42202,423
oficina;54,094;LED;34757,755
oficina;54,158;LED;59612,88
oficina;54,217;LED;45758,184
oficina;54,248;LED;58391,868
oficina;54,28;LED;59135,335
oficina;54,384;LED;49618,988
oficina;54,386;LED;62492,447
oficina;54,411;LED;40819,876
oficina;54,426;LED;51509,654
oficina;54,436;LED;46017,234
oficina;54,562;LED;35954,446
oficina;54,571;LED;55513,838
oficina;54,649;LED;48138,671
oficina;54,733;LED;41952,394
oficina;54,806;LED;64385,239
oficina;54,849;LED;56995,429
oficina;54,974;LED;46397,151
oficina;55,267;LED;54768,801
oficina;55,278;LED;40025,93
oficina;55,282;LED;53785,968
oficina;55,329;LED;40116,172
oficina;55,413;LED;60638,535
oficina;55,441;LED;62830,107
oficina;55,537;LED;50355,507
oficina;55,73;LED;49407,804
oficina;55,82;LED;35813,177
oficina;55,942;LED;44772,092
oficina;56,001;LED;57586,241
oficina;56,022;LED;63791,233
oficina;56,046;LED;57672,116
oficina;56,056;LED;61812,507
oficina;56,058;LED;56803,67
oficina;56,19;LED;46596,549
oficina;56,22;LED;48740,772
oficina;56,292;LED;45259,019
oficina;56,322;LED;60554,948
oficina;56,332;LED;40705,336
oficina;56,367;LED;62104,422
oficina;56,42;LED;43270,776
oficina;56,481;LED;64094,894
oficina;56,487;LED;47764,549
oficina;56,495;LED;54466,515
oficina;56,496;LED;54061,224
oficina;56,516;LED;50992,015
oficina;56,571;LED;48329,166
oficina;56,574;LED;46074,343
oficina;56,597;LED;37705,584
oficina;56,624;LED;53674,195
oficina;56,626;LED;40932,395
oficina;56,814;LED;62339,69
oficina;56,86;LED;54171,655
oficina;56,884;LED;48324,473
oficina;56,895;LED;56325,309
oficina;56,93;LED;59011,043
oficina;56,942;LED;58758,753
oficina;57,093;LED;39483,673
oficina;57,098;LED;36018,874
oficina;57,156;LED;40346,479
oficina;57,251;LED;55340,572
oficina;57,255;LED;61022,07
oficina;57,444;LED;42088,909
oficina;57,445;LED;40392,16
oficina;57,501;LED;65570,539
oficina;57,531;LED;49191,686
oficina;57,612;LED;40025,556
oficina;57,658;LED;54868,568
oficina;57,662;LED;56718,971
oficina;57,726;LED;42749,357
oficina;57,772;LED;64900,943
oficina;57,889;LED;59559,864
oficina;57,941;LED;57369,105
oficina;57,942;LED;51814,892
oficina;58,047;LED;61491,362
oficina;58,05;LED;62377,581
oficina;58,087;LED;57862,221
oficina;58,25;LED;56550,113
oficina;58,252;LED;68907,406
oficina;58,312;LED;49037,535
oficina;58,385;LED;50524,766
oficina;58,393;LED;49983,307
oficina;58,415;LED;51000,41
oficina;58,531;LED;68129,308
oficina;58,658;LED;60273,968
oficina;58,694;LED;52137,311
oficina;58,781;LED;56455,042
oficina;58,85;LED;66269,495
oficina;58,861;LED;39268,606
oficina;58,871;LED;69132,227
oficina;58,873;LED;69491,793
oficina;58,935;LED;53804,191
oficina;59,007;LED;35456,32
oficina;59,097;LED;62295,058
oficina;59,104;LED;54651,424
oficina;59,374;LED;57491,347
oficina;59,374;LED;49267,506
oficina;59,451;LED;48244,118
oficina;59,492;LED;49033,922
oficina;59,511;LED;48711,32
oficina;59,538;LED;73172,626
oficina;59,573;LED;71980,005
oficina;59,591;LED;63468,845
oficina;59,641;LED;54174,259
oficina;59,648;LED;38094,054
oficina;59,663;LED;72656,768
oficina;59,667;LED;42349,959
oficina;59,676;LED;57098,211
oficina;59,753;LED;60329,911
oficina;59,836;LED;63355,077
oficina;59,838;LED;76737,304
oficina;59,865;LED;38020,657
oficina;59,896;LED;36871,118
oficina;59,924;LED;65739,513
oficina;59,956;LED;52764,47
oficina;60,18;LED;50466,366
oficina;60,255;LED;59107,457
oficina;60,271;LED;43899,267
oficina;60,281;LED;61814,443
oficina;60,294;LED;63287,566
oficina;60,37;LED;74192,112
oficina;60,41;LED;75471,509
oficina;60,496;LED;36916,476
oficina;60,518;LED;32165,227
oficina;60,537;LED;42519,463
oficina;60,579;LED;49981,852
oficina;60,736;LED;70541,835
oficina;60,737;LED;44991,555
oficina;60,775;LED;41130,781
oficina;60,928;LED;54833,933
oficina;61,077;LED;68516,568
oficina;61,092;LED;49921,483
oficina;61,167;LED;69886,719
oficina;61,178;LED;57456,152
oficina;61,211;LED;60886,041
oficina;61,284;LED;69195,693
oficina;61,291;LED;65313,94
oficina;61,349;LED;55302,263
oficina;61,386;LED;65397,806
oficina;61,45;LED;61818,701
oficina;61,461;LED;59570,77
oficina;61,484;LED;43950,688
oficina;61,504;LED;38880,698
oficina;61,549;LED;75421,582
oficina;61,559;LED;55575,525
oficina;61,573;LED;49775,284
oficina;61,586;LED;43681,155
oficina;61,634;LED;59952,397
oficina;61,657;LED;69003,125
oficina;61,728;LED;44832,558
oficina;61,752;LED;85803,959
oficina;61,774;LED;55731,691
oficina;61,956;LED;47647,234
oficina;61,992;LED;76963,607
oficina;62,229;LED;48913,55
oficina;62,249;LED;74826,411
oficina;62,252;LED;80949,621
oficina;62,333;LED;70275,811
oficina;62,478;LED;41192,188
oficina;62,492;LED;53290,914
oficina;62,714;LED;47158,706
oficina;62,762;LED;41278,213
oficina;62,777;LED;53229,302
oficina;62,779;LED;63089,987
oficina;62,804;LED;41606,781
oficina;62,821;LED;46003,102
oficina;62,879;LED;53265,071
oficina;62,879;LED;57571,079
oficina;62,961;LED;49069,174
oficina;62,969;LED;57712,795
oficina;63,008;LED;48872,551
oficina;63,081;LED;37549,626
oficina;63,112;LED;56231,592
oficina;63,116;LED;46173,835
oficina;63,19;LED;49189,455
oficina;63,265;LED;68108,166
oficina;63,376;LED;47656,869
oficina;63,378;LED;60863,296
oficina;63,401;LED;56833,392
oficina;63,405;LED;65525,979
oficina;63,424;LED;38730,915
oficina;63,51;LED;44586,314
oficina;63,568;LED;74282,532
oficina;63,576;LED;48816,934
oficina;63,625;LED;55283,472
oficina;63,638;LED;52196,84
oficina;63,667;LED;62312,48
oficina;63,671;LED;73132,428
oficina;63,676;LED;42289,388
oficina;63,689;LED;44639,139
oficina;63,748;LED;43577,67
oficina;63,769;LED;80060,224
oficina;63,896;LED;56564,742
oficina;63,898;LED;40036,766
oficina;64,159;LED;68596,076
oficina;64,272;LED;49357,691
oficina;64,289;LED;56732,273
oficina;64,292;LED;35469,63
oficina;64,388;LED;40903,441
oficina;64,403;LED;50370,741
oficina;64,492;LED;49292,351
oficina;64,549;LED;48193,534
oficina;64,569;LED;61165,951
oficina;64,609;LED;60207,051
oficina;64,793;LED;56953,319
oficina;64,814;LED;40626,226
oficina;64,919;LED;65956,535
oficina;64,925;LED;57410,929
oficina;65,026;LED;47513,43
oficina;65,036;LED;65317,21
oficina;65,123;LED;46769,457
oficina;65,236;LED;64876,114
oficina;65,406;LED;70489,639
oficina;65,525;LED;73299,077
oficina;65,562;LED;86803,687
oficina;65,922;LED;47719,049
oficina;65,969;LED;43643,028
oficina;66,04;LED;75697,968
oficina;66,209;LED;57831,074
oficina;66,234;LED;65469,697
oficina;66,279;LED;45596,115
oficina;66,31;LED;68921,111
oficina;66,315;LED;51164,579
oficina;66,376;LED;44051,153
oficina;66,493;LED;45676,668
oficina;66,54;LED;62690,898
oficina;66,563;LED;47266,001
oficina;66,574;LED;82716,505
oficina;66,602;LED;47764,648
oficina;66,776;LED;57601,77
oficina;66,804;LED;53373,523
oficina;66,884;LED;65090,763
oficina;66,912;LED;48401,989
oficina;67,003;LED;64874,03
oficina;67,036;LED;49565,924
oficina;67,061;LED;44257,016
oficina;67,085;LED;48689,709
oficina;67,283;LED;58392,631
oficina;67,316;LED;87657,016
oficina;67,411;LED;59509,911
oficina;67,507;LED;43417,507
oficina;67,582;LED;66593,854
oficina;67,643;LED;67893,62
oficina;67,67;LED;67388,98
oficina;67,805;LED;62894,111
oficina;67,84;LED;53842,959
oficina;67,86;LED;49191,918
oficina;67,941;LED;54725,278
oficina;67,949;LED;79094,892
oficina;67,999;LED;85310,516
oficina;68,033;LED;79753,868
oficina;68,039;LED;50255,945
oficina;68,08;LED;78859,628
oficina;68,175;LED;48259,198
oficina;68,35;LED;73639,26
oficina;68,371;LED;53272,66
oficina;68,547;LED;55061,838
oficina;68,678;LED;73191,502
oficina;68,772;LED;56476,33
oficina;68,811;LED;40899,668
oficina;68,838;LED;48678,211
oficina;68,839;LED;56161,164
oficina;68,89;LED;72734,601
oficina;68,903;LED;59387,228
oficina;68,939;LED;64527,442
oficina;69,168;LED;69553,829
oficina;69,29;LED;77508,436
oficina;69,379;LED;68514,432
oficina;69,433;LED;54249,081
oficina;69,446;LED;71165,163
oficina;69,458;LED;57674,268
oficina;69,506;LED;45845,004
oficina;69,569;LED;66134,139
oficina;69,57;LED;82319,393
oficina;69,634;LED;69825,474
oficina;69,806;LED;60282,157
oficina;69,831;LED;74919,444
oficina;69,935;LED;64597,991
oficina;69,966;LED;63673,251
oficina;69,98;LED;61897,578
oficina;70,042;LED;51288,77
oficina;70,22;LED;91670,416
oficina;70,249;LED;76504,327
oficina;70,346;LED;98720,949
oficina;70,415;LED;71595,625
oficina;70,454;LED;45478,057
oficina;70,488;LED;47513,076
oficina;70,566;LED;61355,09
oficina;70,603;LED;58796,602
oficina;70,666;LED;71753,716
oficina;70,719;LED;62175,515
oficina;70,88;LED;71211,946
oficina;70,928;LED;80324,753
oficina;70,938;LED;73831,679
oficina;71,031;LED;44296,691
oficina;71,198;LED;81255,568
oficina;71,203;LED;65016,965
oficina;71,247;LED;85396,824
oficina;71,266;LED;50950,458
oficina;71,313;LED;60938,223
oficina;71,319;LED;80368,15
oficina;71,446;LED;76651,95
oficina;71,446;LED;67850,008
oficina;71,524;LED;59883,57
oficina;71,558;LED;81977,376
oficina;71,564;LED;56468,672
oficina;71,605;LED;86700,282
oficina;71,672;LED;76204,843
oficina;71,678;LED;76688,256
oficina;71,686;LED;85939,104
oficina;71,762;LED;66486,043
oficina;71,783;LED;66430,974
oficina;71,839;LED;59514,566
oficina;71,902;LED;55512,091
oficina;71,902;LED;88365,284
oficina;71,953;LED;76220,39
oficina;72,014;LED;70533,55
oficina;72,049;LED;70251,668
oficina;72,081;LED;68997,817
oficina;72,139;LED;77995,726
oficina;72,185;LED;75983,338
oficina;72,192;LED;64009,074
oficina;72,226;LED;94812,47
oficina;72,24;LED;53512,557
oficina;72,265;LED;73236,513
oficina;72,307;LED;71144,192
oficina;72,329;LED;44815,66
oficina;72,379;LED;53500,085
oficina;72,448;LED;77336,42
oficina;72,468;LED;44994,963
oficina;72,487;LED;70610,917
oficina;72,522;LED;82332,037
oficina;72,569;LED;56792,51
oficina;72,609;LED;66601,028
oficina;72,682;LED;75153,32
oficina;72,815;LED;67875,752
oficina;72,856;LED;64242,587
oficina;72,888;LED;49703,938
oficina;72,892;LED;61028,103
oficina;72,96;LED;80858,463
oficina;72,964;LED;64755,466
oficina;72,979;LED;45746,972
oficina;73,07;LED;63707,067
oficina;73,117;LED;47788,117
oficina;73,185;LED;46126,003
oficina;73,196;LED;82212,101
oficina;73,233;LED;60445,318
oficina;73,242;LED;78593,653
oficina;73,268;LED;70959,756
oficina;73,329;LED;65155,884
oficina;73,374;LED;71455,291
oficina;73,465;LED;59682,262
oficina;73,469;LED;64668,88
oficina;73,483;LED;44716,494
oficina;73,547;LED;77427,92
oficina;73,554;LED;58536,245
oficina;73,577;LED;89968,376
oficina;73,582;LED;54204,272
oficina;73,608;LED;50879,253
oficina;73,678;LED;52171,381
oficina;73,704;LED;91289,96
oficina;73,845;LED;73726,57
oficina;73,85;LED;58087,432
oficina;73,903;LED;74405,572
oficina;73,951;LED;83111,57
oficina;74,075;LED;56754,719
oficina;74,09;LED;71588,338
oficina;74,211;LED;47865,398
oficina;74,263;LED;97924,16
oficina;74,304;LED;62182,518
oficina;74,335;LED;40076,511
oficina;74,357;LED;73505,093
oficina;74,447;LED;80982,632
oficina;74,451;LED;60112,638
oficina;74,591;LED;90747,761
oficina;74,852;LED;73148,94
oficina;74,904;LED;78113,916
oficina;74,933;LED;69969,676
oficina;74,941;LED;55568,253
oficina;74,949;LED;84565,15
oficina;74,965;LED;48052,785
oficina;75,011;LED;59146,141
oficina;75,099;LED;69274,97
oficina;75,121;LED;73837,914
oficina;75,133;LED;66458,238
oficina;75,198;LED;59764,684
oficina;75,21;LED;39349,148
oficina;75,383;LED;65445,872
oficina;75,391;LED;56015,424
oficina;75,436;LED;65233,933
oficina;75,556;LED;55547,174
oficina;75,641;LED;60453,333
oficina;75,667;LED;51999,866
oficina;75,693;LED;55238,463
oficina;75,716;LED;77971,295
oficina;75,801;LED;81327,563
oficina;75,854;LED;50028,684
oficina;75,916;LED;86786,117
oficina;75,937;LED;102302,594
oficina;76,093;LED;44942,576
oficina;76,12;LED;84662,354
oficina;76,122;LED;65388,983
oficina;76,2;LED;51054,662
oficina;76,416;LED;65549,182
oficina;76,453;LED;67652,402
oficina;76,478;LED;62119,6
oficina;76,551;LED;62227,752
oficina;76,671;LED;96081,774
oficina;76,719;LED;64262,574
oficina;76,824;LED;51762,392
oficina;76,895;LED;94485,445
oficina;76,946;LED;76613,457
oficina;77,015;LED;54716,524
oficina;77,124;LED;83273,838
oficina;77,125;LED;85993,529
oficina;77,128;LED;72627,421
oficina;77,132;LED;74397,612
oficina;77,169;LED;62355,94
oficina;77,488;LED;86841,994
oficina;77,52;LED;70780,365
oficina;77,548;LED;98472,245
oficina;77,715;LED;79026,938
oficina;77,786;LED;69296,601
oficina;77,819;LED;46506,618
oficina;77,827;LED;82684,832
oficina;77,86;LED;67871,263
oficina;77,879;LED;83993,347
oficina;77,999;LED;73521,687
oficina;78,008;LED;59067,104
oficina;78,126;LED;53532,177
oficina;78,23;LED;61603,915
oficina;78,266;LED;81208,278
oficina;78,309;LED;68510,585
oficina;78,465;LED;64135,436
oficina;78,503;LED;56226,628
oficina;78,55;LED;96994,322
oficina;78,688;LED;82192,257
oficina;78,692;LED;85156,507
oficina;78,704;LED;54915,345
oficina;78,706;LED;82866,791
oficina;78,932;LED;67335,835
oficina;78,953;LED;66718,709
oficina;79,026;LED;68799,194
oficina;79,051;LED;74244,06
oficina;79,056;LED;60286,541
oficina;79,091;LED;91576,226
oficina;79,194;LED;60607,714
oficina;79,323;LED;94562,753
oficina;79,374;LED;65994,71
oficina;79,476;LED;53580,847
oficina;79,521;LED;82725,505
oficina;79,529;LED;69677,86
oficina;79,531;LED;81786,935
oficina;79,546;LED;58242,993
oficina;79,63;LED;57676,564
oficina;79,735;LED;67361,507
oficina;79,861;LED;84514,874
oficina;79,869;LED;90312,757
oficina;79,951;LED;75425,278
oficina;79,954;LED;70720,57
oficina;79,997;LED;55098,646
oficina;20,149;fluorescente;29088,705
oficina;20,158;fluorescente;19035,473
oficina;20,358;fluorescente;18855,67
oficina;20,403;fluorescente;24779,871
oficina;20,403;fluorescente;25827,784
oficina;20,425;fluorescente;22424,466
oficina;20,501;fluorescente;20552,244
oficina;20,562;fluorescente;26803,348
oficina;20,572;fluorescente;17784,558
oficina;20,627;fluorescente;26545,864
oficina;20,638;fluorescente;15338,749
oficina;20,707;fluorescente;18724,561
oficina;20,717;fluorescente;16579,771
oficina;20,723;fluorescente;28778,649
oficina;20,845;fluorescente;24598,474
oficina;20,948;fluorescente;19015,124
oficina;21,137;fluorescente;25935,331
oficina;21,213;fluorescente;24881,394
oficina;21,275;fluorescente;19758,467
oficina;21,324;fluorescente;27516,739
oficina;21,382;fluorescente;30498,167
oficina;21,634;fluorescente;14991,929
oficina;21,635;fluorescente;22250,991
oficina;21,674;fluorescente;24472,825
oficina;21,78;fluorescente;32315,025
oficina;21,893;fluorescente;26223,395
oficina;21,95;fluorescente;14447,491
oficina;22,104;fluorescente;22679,477
oficina;22,126;fluorescente;25020,763
oficina;22,133;fluorescente;26660,24
oficina;22,195;fluorescente;33134,018
oficina;22,216;fluorescente;14621,993
oficina;22,333;fluorescente;26977,264
oficina;22,384;fluorescente;20456,045
oficina;22,421;fluorescente;28532,507
oficina;22,604;fluorescente;22453,701
oficina;22,663;fluorescente;16540,396
oficina;22,746;fluorescente;29021,461
oficina;22,746;fluorescente;15649,668
oficina;22,799;fluorescente;20295,223
oficina;22,803;fluorescente;23369,486
oficina;22,813;fluorescente;23422,838
oficina;22,863;fluorescente;27685,234
oficina;22,938;fluorescente;19208,768
oficina;22,961;fluorescente;19196,825
oficina;22,989;fluorescente;21372,496
oficina;23,014;fluorescente;18332,829
oficina;23,018;fluorescente;30280,099
oficina;23,039;fluorescente;39541,384
oficina;23,05;fluorescente;34558,692
oficina;23,055;fluorescente;18527,807
oficina;23,069;fluorescente;29076,982
oficina;23,101;fluorescente;21678,099
oficina;23,142;fluorescente;25724,754
oficina;23,287;fluorescente;21967,893
oficina;23,433;fluorescente;23062,621
oficina;23,446;fluorescente;20483,366
oficina;23,554;fluorescente;27804,565
oficina;23,571;fluorescente;18991,756
oficina;23,596;fluorescente;27927,17
oficina;23,611;fluorescente;37460,343
oficina;23,637;fluorescente;30620,481
oficina;23,654;fluorescente;28866,554
oficina;23,654;fluorescente;29211,626
oficina;23,773;fluorescente;22775,335
oficina;23,794;fluorescente;30524,839
oficina;23,829;fluorescente;30518,359
oficina;23,861;fluorescente;21063,108
oficina;23,861;fluorescente;29979,518
oficina;23,908;fluorescente;23443,045
oficina;23,927;fluorescente;21599,241
oficina;23,952;fluorescente;24604,899
oficina;23,998;fluorescente;28768,467
oficina;24,096;fluorescente;20050,98
oficina;24,235;fluorescente;33158,251
oficina;24,322;fluorescente;29750,331
oficina;24,326;fluorescente;27777,938
oficina;24,616;fluorescente;24143,02
oficina;24,627;fluorescente;23241,7
oficina;24,676;fluorescente;20161,072
oficina;24,798;fluorescente;35124,075
oficina;24,977;fluorescente;33990,86
oficina;24,99;fluorescente;18777,902
oficina;25,158;fluorescente;26170,182
oficina;25,233;fluorescente;34433,173
oficina;25,246;fluorescente;20898,399
oficina;25,267;fluorescente;31977,396
oficina;25,281;fluorescente;23699,482
oficina;25,321;fluorescente;29929,772
oficina;25,37;fluorescente;42963,07
oficina;25,475;fluorescente;31675,631
oficina;25,482;fluorescente;21729,799
oficina;25,495;fluorescente;31140,992
oficina;25,619;fluorescente;27984,974
oficina;25,748;fluorescente;30181,428
oficina;25,753;fluorescente;22975,562
oficina;25,772;fluorescente;30795,851
